member_srl,gpo015,dsl015,sex000,dpo015,cto015,gpq015,dpq015,dsl001,cto016,dpo016,dpo087,gpq017,dpq088
505506,82816.67,36.0,1.0,91.25,3.0,41408.33,52.14,0.0,0.0,0.0,0.0,18660.0,0.0
4099970,85253.33,124.0,1.0,91.25,3.0,25576.0,33.18,0.0,0.0,0.0,0.0,0.0,0.0
100632681,86435.75,55.0,1.0,40.56,8.0,32927.9,16.59,0.0,0.0,0.0,0.0,17782.13,0.0
2084410,99500.0,118.0,1.0,121.67,2.0,28428.57,45.63,0.0,7.0,45.63,0.0,23955.0,0.0
40652124,89355.56,37.0,1.0,36.5,9.0,44677.78,19.21,0.0,0.0,0.0,0.0,15398.33,0.0
77793243,86168.0,173.0,1.0,91.25,3.0,36929.14,45.63,0.0,1.0,182.5,0.0,13766.67,0.0
275737,86696.67,21.0,1.0,91.25,3.0,52018.0,60.83,0.0,0.0,0.0,0.0,0.0,0.0
9739638,83348.0,69.0,1.0,60.83,5.0,41674.0,33.18,0.0,0.0,0.0,0.0,0.0,0.0
15537251,96980.0,95.0,1.0,182.5,1.0,48490.0,121.67,0.0,0.0,0.0,0.0,10160.0,0.0
66407339,84960.0,116.0,1.0,182.5,1.0,42480.0,121.67,0.0,0.0,0.0,0.0,15564.0,0.0
55651415,90500.0,44.0,1.0,182.5,1.0,45250.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
110219671,83333.33,138.0,1.0,91.25,3.0,35714.29,45.63,0.0,1.0,182.5,0.0,0.0,0.0
38513308,88820.0,26.0,1.0,60.83,5.0,34161.54,26.07,0.0,0.0,0.0,0.0,0.0,0.0
39903904,93834.29,0.0,1.0,45.63,7.0,54736.67,28.08,173.0,0.0,0.0,0.0,12528.57,0.0
107161969,94654.0,14.0,1.0,60.83,5.0,36405.38,26.07,0.0,1.0,182.5,0.0,19093.0,0.0
110840362,82145.0,125.0,1.0,121.67,2.0,41072.5,73.0,0.0,9.0,36.5,0.0,0.0,0.0
21268026,99300.0,111.0,1.0,121.67,2.0,49650.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
110688513,85348.33,42.0,1.0,52.14,6.0,34139.33,22.81,0.0,0.0,0.0,0.0,9780.0,0.0
2146959,84647.5,148.0,1.0,73.0,4.0,33859.0,33.18,0.0,0.0,0.0,0.0,11122.22,0.0
21291030,87806.43,30.0,1.0,45.63,7.0,51220.42,28.08,0.0,0.0,0.0,0.0,13296.67,0.0
779921,95800.0,128.0,1.0,182.5,1.0,47900.0,121.67,0.0,4.0,73.0,0.0,0.0,0.0
111808658,93310.0,6.0,1.0,60.83,5.0,42413.64,30.42,0.0,1.0,182.5,0.0,12321.67,0.0
14279159,96668.75,110.0,1.0,40.56,8.0,51556.67,22.81,0.0,0.0,0.0,0.0,14219.0,0.0
14590446,86875.0,33.0,1.0,121.67,2.0,57916.67,91.25,0.0,0.0,0.0,0.0,0.0,0.0
110797038,81400.0,99.0,1.0,121.67,2.0,40700.0,73.0,0.0,1.0,182.5,0.0,0.0,0.0
3304141,81262.5,98.0,1.0,73.0,4.0,32505.0,33.18,0.0,2.0,121.67,0.0,21930.0,0.0
1565178,92550.0,50.0,1.0,182.5,1.0,30850.0,91.25,0.0,0.0,0.0,0.0,0.0,0.0
17071050,82420.0,40.0,1.0,73.0,4.0,36631.11,36.5,0.0,7.0,45.63,0.0,14500.0,0.0
10082874,81075.0,73.0,1.0,121.67,2.0,40537.5,73.0,0.0,0.0,0.0,0.0,12202.0,0.0
2481212,84682.5,110.0,1.0,40.56,8.0,29454.78,15.21,0.0,5.0,60.83,0.0,15395.0,0.0
9255178,89306.8,21.0,1.0,60.83,5.0,49614.89,36.5,0.0,0.0,0.0,0.0,0.0,0.0
18664182,97385.0,156.0,1.0,121.67,2.0,38954.0,60.83,0.0,0.0,0.0,0.0,22460.0,0.0
17931758,86300.0,10.0,1.0,121.67,2.0,43150.0,73.0,0.0,0.0,0.0,0.0,6940.0,0.0
106170842,91894.67,14.0,1.0,52.14,6.0,45947.33,28.08,0.0,0.0,0.0,0.0,13709.0,0.0
2836764,81380.0,98.0,1.0,121.67,2.0,40690.0,73.0,0.0,1.0,182.5,0.0,0.0,0.0
69186389,85290.0,166.0,1.0,91.25,3.0,42645.0,52.14,0.0,0.0,0.0,0.0,15645.0,0.0
40762274,94200.0,58.0,1.0,182.5,1.0,31400.0,91.25,0.0,0.0,0.0,0.0,0.0,0.0
5080802,90700.0,34.0,1.0,182.5,1.0,30233.33,91.25,0.0,0.0,0.0,0.0,10485.71,0.0
106725896,89260.0,14.0,1.0,91.25,3.0,53556.0,60.83,0.0,0.0,0.0,0.0,0.0,0.0
110566750,84420.0,63.0,1.0,182.5,1.0,42210.0,121.67,6.0,3.0,91.25,0.0,0.0,0.0
7977858,85650.0,52.0,1.0,182.5,1.0,42825.0,121.67,0.0,0.0,0.0,0.0,14900.0,0.0
1756883,85970.0,25.0,1.0,73.0,4.0,42985.0,40.56,0.0,0.0,0.0,0.0,0.0,0.0
2405192,86200.0,38.0,1.0,182.5,1.0,43100.0,121.67,0.0,1.0,182.5,0.0,14525.0,0.0
1013308,89700.0,51.0,1.0,182.5,1.0,29900.0,91.25,0.0,0.0,0.0,0.0,0.0,0.0
2702075,81565.0,79.0,1.0,121.67,2.0,32626.0,60.83,0.0,1.0,182.5,0.0,26574.0,0.0
76189016,94460.0,21.0,1.0,45.63,7.0,36734.44,19.21,0.0,6.0,52.14,0.0,18515.0,0.0
1229721,84290.0,36.0,1.0,121.67,2.0,56193.33,91.25,0.0,0.0,0.0,0.0,17550.0,0.0
1326780,81750.0,109.0,1.0,121.67,2.0,32700.0,60.83,0.0,0.0,0.0,0.0,9900.0,0.0
106181536,99300.0,112.0,1.0,121.67,2.0,49650.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
110433828,82626.67,26.0,1.0,91.25,3.0,41313.33,52.14,0.0,5.0,60.83,0.0,8900.0,0.0
18709855,83410.0,68.0,1.0,121.67,2.0,55606.67,91.25,0.0,0.0,0.0,0.0,0.0,0.0
50392078,81695.0,92.0,1.0,73.0,4.0,36308.89,36.5,0.0,0.0,0.0,0.0,10510.0,0.0
4684237,83479.75,147.0,1.0,73.0,4.0,37102.11,36.5,0.0,1.0,182.5,0.0,9360.0,0.0
73696522,90600.0,10.0,1.0,121.67,2.0,30200.0,52.14,0.0,1.0,182.5,0.0,0.0,0.0
25527997,78802.33,32.0,1.0,52.14,6.0,36370.31,26.07,0.0,0.0,0.0,182.5,12872.29,0.0
100275861,93446.67,10.0,1.0,91.25,3.0,40048.57,45.63,0.0,0.0,0.0,0.0,0.0,0.0
21347867,95240.0,124.0,1.0,182.5,1.0,31746.67,91.25,0.0,1.0,182.5,0.0,0.0,0.0
36373087,89118.75,32.0,1.0,40.56,8.0,28518.0,14.04,0.0,2.0,121.67,0.0,14115.0,0.0
100185881,90878.75,3.0,1.0,40.56,8.0,36351.5,17.38,278.0,0.0,0.0,0.0,12283.64,0.0
7070745,85720.0,11.0,1.0,73.0,4.0,48982.86,45.63,0.0,8.0,40.56,0.0,18700.0,0.0
105991113,91020.0,184.0,1.0,121.67,2.0,45510.0,73.0,0.0,1.0,182.5,0.0,21930.0,0.0
10915214,82820.0,35.0,1.0,91.25,3.0,41410.0,52.14,0.0,0.0,0.0,0.0,11676.67,0.0
100196099,85996.25,11.0,1.0,40.56,8.0,40468.82,20.28,129.0,0.0,0.0,0.0,23000.0,0.0
16594807,87062.86,42.0,1.0,45.63,7.0,55403.64,30.42,0.0,6.0,52.14,0.0,0.0,0.0
5329903,90920.0,190.0,1.0,121.67,2.0,45460.0,73.0,0.0,2.0,121.67,0.0,17580.0,0.0
3081392,87450.0,185.0,1.0,121.67,2.0,43725.0,73.0,0.0,2.0,121.67,0.0,18700.0,0.0
2784815,92765.0,144.0,1.0,121.67,2.0,23191.25,40.56,0.0,0.0,0.0,0.0,0.0,0.0
2963573,91776.67,7.0,1.0,91.25,3.0,30592.22,36.5,0.0,0.0,0.0,0.0,18833.33,0.0
15753284,83373.75,43.0,1.0,40.56,8.0,37055.0,19.21,279.0,14.0,24.33,0.0,13040.29,0.0
11562548,99314.0,129.0,1.0,60.83,5.0,49657.0,33.18,0.0,7.0,45.63,0.0,15458.33,0.0
52644352,85900.0,36.0,1.0,33.18,10.0,45210.53,18.25,31.0,6.0,52.14,0.0,14658.57,0.0
612625,100213.33,135.0,1.0,91.25,3.0,37580.0,40.56,0.0,6.0,52.14,0.0,11780.0,0.0
100641058,81875.0,101.0,1.0,121.67,2.0,54583.33,91.25,0.0,0.0,0.0,0.0,15074.0,0.0
5854470,89420.0,149.0,1.0,182.5,1.0,44710.0,121.67,0.0,5.0,60.83,0.0,0.0,0.0
602279,86780.0,61.0,1.0,182.5,1.0,43390.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
313917,91668.5,2.0,1.0,73.0,4.0,45834.25,40.56,0.0,0.0,0.0,0.0,16207.0,0.0
9279235,98713.33,6.0,1.0,91.25,3.0,49356.67,52.14,281.0,2.0,121.67,0.0,0.0,0.0
1234866,87570.0,163.0,1.0,121.67,2.0,29190.0,52.14,0.0,8.0,40.56,0.0,0.0,0.0
20844858,92740.0,159.0,1.0,182.5,1.0,46370.0,121.67,0.0,2.0,121.67,0.0,9900.0,0.0
5223223,80012.0,40.0,1.0,60.83,5.0,40006.0,33.18,281.0,3.0,91.25,0.0,14800.0,0.0
10711003,85463.33,31.0,1.0,52.14,6.0,42731.67,28.08,0.0,0.0,0.0,0.0,17976.67,0.0
22798398,95667.5,78.0,1.0,40.56,8.0,29436.15,13.52,0.0,0.0,0.0,0.0,11680.0,0.0
1240674,100680.0,107.0,1.0,121.67,2.0,40272.0,60.83,0.0,0.0,0.0,0.0,11234.0,0.0
105717429,101193.33,74.0,1.0,91.25,3.0,50596.67,52.14,0.0,6.0,52.14,0.0,11194.0,0.0
8658291,98400.0,105.0,1.0,182.5,1.0,49200.0,121.67,0.0,4.0,73.0,0.0,15233.33,0.0
2220725,89700.0,50.0,1.0,182.5,1.0,29900.0,91.25,0.0,0.0,0.0,0.0,0.0,0.0
4525620,95600.0,139.0,1.0,121.67,2.0,23900.0,40.56,0.0,1.0,182.5,0.0,0.0,0.0
61145268,81380.0,94.0,1.0,73.0,4.0,40690.0,40.56,0.0,0.0,0.0,0.0,11118.33,0.0
11438908,83083.33,5.0,1.0,91.25,3.0,35607.14,45.63,268.0,0.0,0.0,0.0,16090.0,0.0
36978569,90548.57,25.0,1.0,45.63,7.0,52820.0,28.08,0.0,0.0,0.0,0.0,13233.53,0.0
110641873,93573.33,1.0,1.0,91.25,3.0,46786.67,52.14,0.0,0.0,0.0,0.0,13857.5,0.0
122403,82030.0,103.0,1.0,121.67,2.0,54686.67,91.25,0.0,0.0,0.0,0.0,9735.0,0.0
43373868,81968.0,100.0,1.0,60.83,5.0,40984.0,33.18,0.0,0.0,0.0,0.0,12890.0,0.0
68629517,83567.0,89.0,1.0,33.18,10.0,41783.5,17.38,277.0,0.0,0.0,0.0,0.0,0.0
40809899,82574.17,107.0,1.0,52.14,6.0,41287.08,28.08,0.0,3.0,91.25,0.0,0.0,0.0
2057490,84700.0,16.0,1.0,121.67,2.0,42350.0,73.0,0.0,0.0,0.0,0.0,15020.0,0.0
1586676,95360.0,44.0,1.0,182.5,1.0,47680.0,121.67,0.0,3.0,91.25,0.0,0.0,0.0
34398397,96750.0,164.0,1.0,121.67,2.0,38700.0,60.83,0.0,5.0,60.83,0.0,0.0,0.0
2703341,99693.2,123.0,1.0,60.83,5.0,35604.71,24.33,0.0,5.0,60.83,0.0,16450.0,0.0
41946770,79870.0,99.0,1.0,45.63,7.0,43006.92,26.07,193.0,4.0,73.0,0.0,0.0,0.0
14471245,83350.0,51.0,1.0,91.25,3.0,27783.33,36.5,0.0,0.0,0.0,0.0,13246.67,0.0
41024417,93358.57,19.0,1.0,45.63,7.0,54459.17,28.08,0.0,4.0,73.0,0.0,12648.57,0.0
41957197,84200.0,142.0,1.0,91.25,3.0,50520.0,60.83,0.0,0.0,0.0,0.0,0.0,0.0
36944610,96150.0,44.0,1.0,121.67,2.0,24037.5,40.56,0.0,1.0,182.5,0.0,0.0,0.0
4202814,85760.0,97.0,1.0,182.5,1.0,42880.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
1378409,92012.5,4.0,1.0,73.0,4.0,46006.25,40.56,0.0,13.0,26.07,0.0,15680.0,0.0
18640713,83963.0,75.0,1.0,33.18,10.0,38165.0,15.87,279.0,0.0,0.0,0.0,0.0,0.0
1975456,82158.0,47.0,1.0,60.83,5.0,37344.55,30.42,0.0,2.0,121.67,0.0,15532.22,0.0
105306858,97500.0,50.0,1.0,182.5,1.0,32500.0,91.25,0.0,2.0,121.67,0.0,9900.0,0.0
3252604,82976.8,53.0,1.0,60.83,5.0,37716.73,30.42,0.0,5.0,60.83,0.0,0.0,0.0
113161820,95840.0,82.0,1.0,182.5,1.0,31946.67,91.25,0.0,0.0,0.0,0.0,0.0,0.0
7238950,93062.33,18.0,1.0,52.14,6.0,46531.17,28.08,0.0,13.0,26.07,0.0,12986.67,0.0
14045802,89800.0,6.0,1.0,121.67,2.0,44900.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
7503004,92179.78,33.0,1.0,36.5,9.0,31908.38,13.52,0.0,2.0,121.67,0.0,9900.0,0.0
104885839,99080.0,37.0,1.0,91.25,3.0,49540.0,52.14,37.0,0.0,0.0,0.0,0.0,0.0
61348387,82370.0,107.0,1.0,121.67,2.0,54913.33,91.25,0.0,0.0,0.0,0.0,23900.0,0.0
45749017,79966.67,81.0,1.0,91.25,3.0,39983.33,52.14,0.0,4.0,73.0,0.0,11955.0,0.0
92869,85020.0,9.0,1.0,91.25,3.0,42510.0,52.14,0.0,1.0,182.5,0.0,12200.0,0.0
54293444,83710.0,77.0,1.0,36.5,9.0,37669.5,17.38,0.0,2.0,121.67,0.0,14445.71,0.0
7644264,95520.0,14.0,1.0,121.67,2.0,31840.0,52.14,0.0,0.0,0.0,0.0,16388.0,0.0
103929800,90637.0,15.0,1.0,33.18,10.0,36254.8,14.04,280.0,0.0,0.0,0.0,14190.0,0.0
3189980,93890.0,157.0,1.0,182.5,1.0,46945.0,121.67,0.0,4.0,73.0,0.0,14500.0,0.0
1285012,84300.0,85.0,1.0,182.5,1.0,42150.0,121.67,0.0,6.0,52.14,0.0,0.0,0.0
13889557,87597.5,3.0,1.0,28.08,12.0,40429.62,13.52,0.0,0.0,0.0,0.0,17616.5,91.25
4536652,86185.0,11.0,1.0,73.0,4.0,31340.0,30.42,0.0,3.0,91.25,0.0,19993.0,0.0
109005611,97554.8,125.0,1.0,60.83,5.0,48777.4,33.18,0.0,0.0,0.0,0.0,0.0,0.0
2766669,100400.0,124.0,1.0,121.67,2.0,50200.0,73.0,0.0,1.0,182.5,0.0,13900.0,0.0
76578404,84627.5,24.0,1.0,73.0,4.0,48358.57,45.63,0.0,0.0,0.0,0.0,17838.0,0.0
103366917,96520.0,27.0,1.0,73.0,4.0,55154.29,45.63,0.0,4.0,73.0,0.0,0.0,0.0
110733740,79580.0,74.0,1.0,121.67,2.0,39790.0,73.0,100.0,0.0,0.0,0.0,0.0,0.0
11718545,97630.0,48.0,1.0,52.14,6.0,48815.0,28.08,0.0,0.0,0.0,0.0,11530.0,0.0
110590333,92346.67,24.0,1.0,36.5,9.0,37778.18,15.87,0.0,2.0,121.67,0.0,13261.11,0.0
107104886,84310.0,24.0,1.0,121.67,2.0,33724.0,60.83,0.0,0.0,0.0,0.0,13900.0,0.0
109278533,102250.0,78.0,1.0,91.25,3.0,38343.75,40.56,282.0,15.0,22.81,0.0,13924.44,0.0
110748762,101706.0,103.0,1.0,60.83,5.0,50853.0,33.18,278.0,6.0,52.14,0.0,0.0,0.0
17879688,83250.0,35.0,1.0,91.25,3.0,35678.57,45.63,0.0,0.0,0.0,0.0,9135.0,0.0
110413093,83545.0,52.0,1.0,52.14,6.0,41772.5,28.08,0.0,0.0,0.0,0.0,18176.0,0.0
535045,99165.0,96.0,1.0,121.67,2.0,28332.86,45.63,0.0,1.0,182.5,0.0,0.0,0.0
6570411,92132.0,26.0,1.0,60.83,5.0,27097.65,20.28,0.0,0.0,0.0,0.0,9900.0,0.0
42382575,84164.33,33.0,1.0,36.5,9.0,44557.59,20.28,68.0,1.0,182.5,0.0,14345.45,0.0
15061014,85640.0,91.0,1.0,182.5,1.0,42820.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
108119012,88736.67,5.0,1.0,91.25,3.0,53242.0,60.83,0.0,6.0,52.14,0.0,0.0,0.0
3348333,85758.89,72.0,1.0,36.5,9.0,55130.71,24.33,0.0,9.0,36.5,0.0,19740.0,0.0
112190274,82904.29,59.0,1.0,45.63,7.0,41452.14,24.33,0.0,7.0,45.63,0.0,14500.0,0.0
1120240,82060.0,44.0,1.0,121.67,2.0,41030.0,73.0,0.0,0.0,0.0,0.0,16312.0,0.0
57179668,89230.0,128.0,1.0,182.5,1.0,29743.33,91.25,0.0,0.0,0.0,0.0,0.0,0.0
21267763,84160.0,21.0,1.0,60.83,5.0,42080.0,33.18,0.0,5.0,60.83,0.0,16155.0,0.0
3436666,80780.0,58.0,1.0,182.5,1.0,40390.0,121.67,178.0,1.0,182.5,0.0,10900.0,0.0
34647194,88890.0,147.0,1.0,182.5,1.0,44445.0,121.67,0.0,0.0,0.0,0.0,20442.0,0.0
10703913,80713.33,64.0,1.0,91.25,3.0,40356.67,52.14,0.0,1.0,182.5,0.0,14583.33,0.0
46575915,89700.0,38.0,1.0,182.5,1.0,44850.0,121.67,0.0,15.0,22.81,0.0,16167.69,0.0
113403549,84510.0,22.0,1.0,121.67,2.0,33804.0,60.83,0.0,0.0,0.0,0.0,15500.0,0.0
110312840,79000.0,123.0,1.0,182.5,1.0,39500.0,121.67,0.0,1.0,182.5,0.0,10900.0,91.25
102473783,89140.0,5.0,1.0,40.56,8.0,39617.78,19.21,48.0,7.0,45.63,0.0,10375.37,0.0
385216,94383.33,176.0,1.0,91.25,3.0,40450.0,45.63,0.0,0.0,0.0,0.0,12873.81,0.0
33301453,77472.73,101.0,1.0,30.42,11.0,47344.44,19.21,0.0,0.0,0.0,91.25,15123.33,0.0
109155451,85451.75,18.0,1.0,73.0,4.0,37978.56,36.5,0.0,0.0,0.0,0.0,12860.0,0.0
9669892,85760.0,78.0,1.0,182.5,1.0,42880.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
204923,89700.0,142.0,1.0,182.5,1.0,29900.0,91.25,0.0,0.0,0.0,0.0,22900.0,0.0
10130654,82560.0,99.0,1.0,73.0,4.0,36693.33,36.5,0.0,0.0,0.0,0.0,0.0,0.0
7364009,92700.0,175.0,1.0,182.5,1.0,30900.0,91.25,302.0,1.0,182.5,0.0,15400.0,0.0
104598979,87078.57,31.0,1.0,45.63,7.0,50795.83,28.08,0.0,0.0,0.0,0.0,14772.25,0.0
9358865,82090.0,114.0,1.0,121.67,2.0,41045.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
113456167,87800.0,50.0,1.0,182.5,1.0,43900.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
39314263,87780.0,4.0,1.0,60.83,5.0,48766.67,36.5,0.0,6.0,52.14,0.0,13432.0,0.0
8207343,93800.0,51.0,1.0,182.5,1.0,46900.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
36286067,84140.0,82.0,1.0,182.5,1.0,42070.0,121.67,0.0,0.0,0.0,0.0,15912.5,0.0
6337743,103190.0,113.0,1.0,91.25,3.0,44224.29,45.63,101.0,1.0,182.5,0.0,15400.0,0.0
2139209,90196.0,16.0,1.0,60.83,5.0,45098.0,33.18,0.0,0.0,0.0,0.0,0.0,0.0
19661534,87490.0,52.0,1.0,182.5,1.0,43745.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
100296246,81330.0,94.0,1.0,121.67,2.0,32532.0,60.83,0.0,0.0,0.0,0.0,17400.0,0.0
5252427,81910.0,108.0,1.0,121.67,2.0,40955.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
837043,85126.67,36.0,1.0,91.25,3.0,25538.0,33.18,0.0,0.0,0.0,0.0,15900.0,0.0
1833309,100183.33,174.0,1.0,91.25,3.0,50091.67,52.14,0.0,0.0,0.0,0.0,9325.71,121.67
87545,82040.0,68.0,1.0,121.67,2.0,32816.0,60.83,0.0,14.0,24.33,0.0,11488.33,0.0
107230611,98278.57,51.0,1.0,45.63,7.0,38219.44,19.21,0.0,6.0,52.14,0.0,18240.0,0.0
108541113,98145.0,53.0,1.0,52.14,6.0,42062.14,24.33,0.0,0.0,0.0,0.0,9900.0,0.0
105850038,88168.33,30.0,1.0,52.14,6.0,52901.0,33.18,0.0,15.0,22.81,0.0,16860.0,0.0
70559456,93570.0,35.0,1.0,182.5,1.0,31190.0,91.25,0.0,0.0,0.0,0.0,11886.67,0.0
19001616,91545.0,4.0,1.0,121.67,2.0,30515.0,52.14,0.0,0.0,0.0,0.0,15460.0,0.0
105427310,85631.67,53.0,1.0,52.14,6.0,30222.94,20.28,0.0,1.0,182.5,0.0,0.0,0.0
6090620,83706.67,14.0,1.0,91.25,3.0,31390.0,40.56,33.0,7.0,45.63,0.0,9560.0,0.0
13516734,93915.0,20.0,1.0,33.18,10.0,36121.15,13.52,278.0,0.0,0.0,0.0,17631.05,0.0
37140526,79752.5,124.0,1.0,73.0,4.0,39876.25,40.56,280.0,0.0,0.0,0.0,10822.0,0.0
5379890,81925.0,124.0,1.0,121.67,2.0,40962.5,73.0,0.0,9.0,36.5,0.0,0.0,0.0
113169744,84186.67,11.0,1.0,91.25,3.0,50512.0,60.83,0.0,3.0,91.25,0.0,16566.67,0.0
110992984,100180.0,23.0,1.0,121.67,2.0,40072.0,60.83,68.0,5.0,60.83,0.0,0.0,0.0
34940528,89700.0,42.0,1.0,182.5,1.0,44850.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
1984120,88940.0,44.0,1.0,182.5,1.0,44470.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
13842424,81730.0,62.0,1.0,121.67,2.0,32692.0,60.83,0.0,0.0,0.0,0.0,15565.0,0.0
112151246,83870.0,22.0,1.0,91.25,3.0,50322.0,60.83,0.0,1.0,182.5,0.0,21900.0,0.0
103157541,91160.0,163.0,1.0,121.67,2.0,60773.33,91.25,0.0,0.0,0.0,0.0,12900.0,0.0
104893047,85417.5,16.0,1.0,73.0,4.0,42708.75,40.56,0.0,0.0,0.0,0.0,11900.0,0.0
113522743,94620.0,0.0,1.0,121.67,2.0,31540.0,52.14,0.0,3.0,91.25,0.0,10400.0,0.0
1790902,86796.88,37.0,1.0,40.56,8.0,40845.59,20.28,0.0,12.0,28.08,0.0,12900.0,0.0
12370741,89370.0,17.0,1.0,91.25,3.0,29790.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0
1002970,90260.0,174.0,1.0,121.67,2.0,45130.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
653814,97100.0,111.0,1.0,182.5,1.0,48550.0,121.67,0.0,2.0,121.67,0.0,0.0,0.0
112346938,85550.0,94.0,1.0,182.5,1.0,42775.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
8103209,99153.33,54.0,1.0,52.14,6.0,49576.67,28.08,0.0,6.0,52.14,0.0,15704.72,0.0
12285731,96800.0,66.0,1.0,182.5,1.0,48400.0,121.67,0.0,0.0,0.0,0.0,10575.0,0.0
8086827,84685.0,155.0,1.0,73.0,4.0,37637.78,36.5,0.0,0.0,0.0,0.0,10720.83,0.0
109319732,87700.0,129.0,1.0,182.5,1.0,43850.0,121.67,0.0,0.0,0.0,0.0,0.0,0.0
108462289,87220.0,10.0,1.0,182.5,1.0,43610.0,121.67,0.0,0.0,0.0,182.5,0.0,182.5
14465620,84788.57,130.0,1.0,45.63,7.0,37095.0,21.47,0.0,0.0,0.0,0.0,17653.75,0.0
70305804,86280.0,26.0,1.0,40.56,8.0,40602.35,20.28,16.0,1.0,182.5,0.0,15351.11,0.0
48308560,87930.0,20.0,1.0,121.67,2.0,29310.0,52.14,0.0,0.0,0.0,0.0,0.0,0.0
37332566,92046.67,6.0,1.0,91.25,3.0,39448.57,45.63,0.0,0.0,0.0,0.0,0.0,0.0
111235841,90930.0,182.0,1.0,121.67,2.0,36372.0,60.83,0.0,2.0,121.67,0.0,0.0,0.0
100005362,83945.0,105.0,1.0,121.67,2.0,20986.25,40.56,0.0,4.0,73.0,0.0,0.0,0.0
109085280,95910.0,31.0,1.0,52.14,6.0,38364.0,22.81,0.0,0.0,0.0,0.0,21330.0,0.0
1678494,99770.0,129.0,1.0,121.67,2.0,49885.0,73.0,0.0,0.0,0.0,0.0,12900.0,0.0
6578390,81700.0,99.0,1.0,121.67,2.0,40850.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
67134267,87113.33,17.0,1.0,91.25,3.0,52268.0,60.83,0.0,0.0,0.0,0.0,0.0,0.0
10920181,86116.67,53.0,1.0,36.5,9.0,40792.11,18.25,0.0,0.0,0.0,0.0,14778.18,0.0
102872315,87280.0,36.0,1.0,182.5,1.0,43640.0,121.67,0.0,0.0,0.0,0.0,12246.75,0.0
4568643,84966.67,77.0,1.0,91.25,3.0,63725.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8065063,89111.27,57.0,1.0,30.42,11.0,51590.74,18.25,0.0,9.0,36.5,0.0,13713.86,0.0
37456388,97200.0,106.0,1.0,182.5,1.0,48600.0,121.67,0.0,0.0,0.0,0.0,13950.0,0.0
105603306,91925.0,164.0,1.0,73.0,4.0,52528.57,45.63,0.0,0.0,0.0,0.0,0.0,0.0
17742029,89525.0,154.0,1.0,121.67,2.0,59683.33,91.25,0.0,0.0,0.0,0.0,0.0,0.0
100669682,93206.67,15.0,1.0,52.14,6.0,39945.71,24.33,0.0,0.0,0.0,0.0,13253.33,0.0
28578762,92956.22,58.0,1.0,36.5,9.0,52287.88,21.47,0.0,0.0,0.0,0.0,28028.25,0.0
588695,88254.29,1.0,1.0,45.63,7.0,56161.82,30.42,0.0,0.0,0.0,182.5,21900.0,182.5
1676763,95300.0,32.0,1.0,45.63,7.0,55591.67,28.08,0.0,7.0,45.63,0.0,17830.0,0.0
101142484,83637.14,82.0,1.0,45.63,7.0,34438.82,20.28,0.0,0.0,0.0,0.0,15952.5,0.0
20031790,99800.0,54.0,1.0,121.67,2.0,49900.0,73.0,0.0,7.0,45.63,0.0,0.0,0.0
107429880,83841.67,68.0,1.0,52.14,6.0,41920.83,28.08,0.0,0.0,0.0,0.0,0.0,0.0
8805938,87100.0,38.0,1.0,182.5,1.0,43550.0,121.67,0.0,0.0,0.0,0.0,9900.0,0.0
105526239,94311.67,44.0,1.0,52.14,6.0,25721.36,15.87,0.0,0.0,0.0,0.0,11975.0,0.0
4035676,97952.5,141.0,1.0,73.0,4.0,48976.25,40.56,0.0,1.0,182.5,0.0,0.0,0.0
100999504,89240.0,195.0,1.0,91.25,3.0,53544.0,60.83,40.0,2.0,121.67,0.0,16813.89,0.0
39525428,88841.11,36.0,1.0,36.5,9.0,47033.53,20.28,0.0,12.0,28.08,0.0,15293.0,0.0
36263019,100970.0,38.0,1.0,91.25,3.0,37863.75,40.56,115.0,0.0,0.0,0.0,0.0,0.0
2797123,87000.0,37.0,1.0,182.5,1.0,43500.0,121.67,0.0,0.0,0.0,0.0,16760.0,0.0
4397205,81940.0,89.0,1.0,60.83,5.0,37245.45,30.42,0.0,0.0,0.0,0.0,17020.0,0.0
105401512,84282.86,54.0,1.0,45.63,7.0,49165.0,28.08,0.0,0.0,0.0,0.0,17850.0,0.0
